author,text,published_at,like_count
user_22235,Kenapa mereka ber 3 berani ?? Ex kuliah di UGM. Kalian Pikir dong ?? Mereka Punya Forum lintas angkatan lah. Mereka punya Senjata Rahasia TERAKHIR dikeluarkan bila terdesak. Makanya mereka tenang aja2. Kemungkinan Mereka punya salah satu ijasah mahasiswa UGM kelulusan th yg sama dan mungkin jurusan yg sama.. coba kalo anda pasti berani  dan tenang2 santai... juga kan.,2025-05-05T19:10:03Z,0
user_30667,"Sekarang tugas peneliti itu menyimpul kan sesuatu bahan penelitian jadi palsu, 
Setau ku, kalo mau jadikan bahan penelitian itu harus minta izin ke yang punya, 
Peneliti comot bahan entah darimana, trus nuduh orang, trus maksa untuk nunjukin barang pribadi, 
Apakah akademisi seperti ini semua ya? Atau akademisi itu bebas ngapain aja?",2025-05-05T19:00:08Z,0
user_13875,"Apa yang terjadi dengan Roy Suryo .....
Mantan Mentri ko kerjaannya seperti itu ....!???",2025-05-05T18:48:47Z,0
user_27556,Masuk BUI  udah liat aja ini...hahaha,2025-05-05T18:41:43Z,0
user_33156,"Ruwet banget , tinggal bawa ijazah ke pengadilan uji digital forensik independen dan transparan; simpulkan dan putuskan dgn adil ; selesai.😂 Gak usah dibawa ruwet !",2025-05-05T18:31:14Z,0
user_36216,Roy suryo peneliti? Cuma tokoh yang dipungut dari tong sampah,2025-05-05T18:26:07Z,0
user_3754,Sikat pak penjarakan,2025-05-05T18:07:21Z,0
user_11683,"Ya elah Roy, mending lu buka Pijat ++ aja dah, dari pada lu ributin sesuatu yg ujung2nya masuk penjara.",2025-05-05T18:02:41Z,0
user_49362,Pak Kapolda Metro mohon hukum seberat beratnya para terlapor,2025-05-05T17:34:44Z,0
user_40576,"Wajarlah Raja Penipuuuh, pengechuut, korupthoor dihina 😂😂",2025-05-05T17:31:05Z,1
user_32177,Roy Soryono kpngen nyapres Ra kelakon njut edan,2025-05-05T17:23:25Z,0
user_7399,"Obama Rilis Akte Kelahiran untuk Bantah Pendukung Partai Republik. Paham ya? Knp stabilitas politik Amerika Serikat selama masa jabatan Presiden Barack Obama (2009-2017) umumnya dianggap relatif stabil. Inilah NEGARAwan, yg nganu itu NAGArawan.",2025-05-05T17:22:30Z,3
user_35728,Ijazah tersebut juga udah ada dipamerkan dlm slide proyektor waktu di ugm waktu pertemuan sesma alumni dan diberitakan kompas tv,2025-05-05T17:20:24Z,0
user_35728,Pencitraan. Sayangnya rakyat yg tertindas tidak bisa pencitraan,2025-05-05T17:17:47Z,0
user_47573,Kemaren waktu dilaporin bilang nya bagus. Sekarang laen lagi. Roy roy lu itu ngomong pagi sama malem beda2 kek orang mabok 😅,2025-05-05T17:16:47Z,0
user_6754,"Nggak di hina saja, sudah hina",2025-05-05T17:16:14Z,0
user_45332,"Ujung2nya damai hukum di  indonesia .hiburan untuk rakyat untuk mengisi brita seputar indonesia .
Dan akan ada berita laen  lagi untuk mengisi berita supaya ramai yg di bahas di berita indonesia .
Jika gak kelanjutan hanya drama diantara mereka .",2025-05-05T17:04:05Z,0
user_34619,Biar hukum yg bicara.,2025-05-05T17:03:42Z,0
user_10435,Saya pastikan Rois Suryo dan konco2nya masuk bui sebab ini di laporkan tindak pidana pencemaran nama baik dan berita ke bohongan jadi dua pasal ini akan memasukkan ke ruangsel,2025-05-05T17:00:40Z,1
user_49974,Sebenarnya gk ada yg hina.. Tinggal tunjukin ijasah nya dr dulu2 beres... Malah dibikin ribet berlarut. Larut sampe berita korupsi besar2 ngk terdengar  lagi,2025-05-05T17:00:13Z,1
user_15156,Roy Suryo agamanya apa ya😊,2025-05-05T16:52:28Z,0
user_1950,Klo tdk mau dihina tunjukkan,2025-05-05T16:49:05Z,0
user_51013,"Bnyak alasan,, buktikan ijazahnya untukmu diteliyi keaslian nya. Selesai... Ra wani to",2025-05-05T16:39:11Z,0
user_50672,Gematar Roy Suryo klo Pak De sudah bicara bgini.,2025-05-05T16:34:20Z,0
user_28585,"Kita tiap hari lihat Roy Suryo ngurusi ijasah orang lain. Indonesia negara yg sangat besar ini tiap hari disuguhi berita isu ijasah palsu.
Benar2  sudah merusak mental orang Indonesia.",2025-05-05T16:34:08Z,0
user_37923,"sebut saja koruptor engga usah ada embel embel ex menpora,muak saya lihat wajah koruptor pki",2025-05-05T16:28:27Z,0
user_12034,"Memang Hina, mau model apapun ya Hina",2025-05-05T16:27:33Z,0
user_9578,"Baru tahu dia kalo emang hina, sekelas presiden kok suka ngibul sein kanan belok kiri itupun ngga ngerasa salah. Presiden terhina di Universe 62.baru sekarang merasa terhina. Kemana aja kemarin. Utang makin melambung  defisit anggaran negara. Masih ngga ngerasa.... Muka lu tebel mul
Rakyat Konoha mungkin banyak dosa hingga dikasih presiden kayak Lu mul.",2025-05-05T16:23:46Z,0
user_29144,"PENJARAKAN PAK, ROY, ROY... POLITIK MEMANG TIDAK ADA YG BERSIH, SEBUT SATU NAMA YANG BENAR2 BERSIH 100%",2025-05-05T16:21:08Z,0
user_25655,Maling panci ngaku ahli 😂😂😂,2025-05-05T16:20:22Z,0
user_12407,emng kn bukti dirimu orang yg hina ko baru ngomong.,2025-05-05T16:10:57Z,0
user_36527,TANGKAP DAN PENJARAKAN ROY CS,2025-05-05T16:09:42Z,0
user_38882,"Mau asli mau palsu,gk ngaruh sama perekonomian di negara ini,silahkan saja pada ribut",2025-05-05T16:04:45Z,0
user_24823,Gas pak pokoknya penjarakan biar isu ada ibu2 hamil gpp kasih kepok biar aja melahirkan di lapas... Biar tau kepok....,2025-05-05T16:04:17Z,0
user_17893,"Pino pakai jurus playing victim😅
Gk prlu d hina,,,diri sendiri yg mbuat jdi trhina",2025-05-05T16:02:22Z,0
user_38781,Tolong hukuman mereka yg menghina dibuat seberat-beratnya. Tak ada hal yg meringankan.,2025-05-05T16:02:11Z,0
user_39085,"Saya percaya palsu, kalau lulusan ugm biasanya cerdas cerdas. Kalau yg cuma jago gimik dan pencitraan.",2025-05-05T15:59:08Z,0
user_27184,"Syp ajah tuh..rismon , roy suryo , tifa..ahli yg meneliti pake unggahan medsos dan menyimpulkan asli atau palsu , hrsnya bahasanya identik atau tidak klo yg bener ahli tnp rasa kebencian ya..nnt klo kalah di persidangan bilangnya di kriminalisasi..caranya kaya bukan laki laki..sy sh mw liat ijazah mereka bertiga jg..pertanyaannya mereka bersedi ga ya??😂",2025-05-05T15:56:27Z,0
user_31282,"Dari dulu kali Pak, cobalah jangan jadi pengecut PAK, BUKTIKAN TUNJUKKAN SEKARANG DIMEDIA IJAZAHNYA, Gitu aja repot, jangan bikin dunia pendidikan tercoreng, cobalah jadi lelaki gentle dan berjiwa satria jangan ditutupi dengan terus menyembunyikan ke media.. Kalo emang benar dan sesuai. Semangat Pak Mantan Presiden bagaimanapun anda pernah berjasa menjaga indonesia tetap jaya😊",2025-05-05T15:49:18Z,2
