author,text,published_at,like_count
user_42113,Negara luar sibuk buat perkembangan dan kemajuan teknologi sementara hanya di Indonesia seorang presiden di gugat pengadilan tentang ijazah dan ormas² berisikan kumpulan preman dan pungli,2025-05-31T04:17:04Z,1
user_16428,Berarti Ijasah teman2 nya itu harus digugat dan dibuktikan juga di persidangan oleh Roy Suryo. Apakah asli atau tidak. biar yang ngelaporin makin banyak. ,2025-05-31T04:15:18Z,0
user_16428,waduh... Soy Ruryo ketar ketir ga bisa tidur seminggu ini.. ,2025-05-31T04:13:21Z,0
user_16502,Hanya orang2 aneh yg sll mengtkn ijasah bpk jokowi palsu... Sehat trs bpk jokowi..,2025-05-31T03:41:16Z,0
user_16502,Orang baik pasti di dampingi orang2 baik.. Sehat trs bpk jokowi pnjng umurnya Aamiiin ya robbal Alamiiin,2025-05-31T03:40:01Z,0
user_43408,beda tahun lulus tapi foto wisuda bareng ... gitu ya mksudnya??,2025-05-31T03:37:39Z,0
user_17662,Harusnya sudahi bang roy melaporkan dugaan ijazah palsu punya pak jokowi dan minta maaf klw bgini udah ril ijasah asli klw di terusin bisa masuk buih tuh kumpulan roy suryo cs. Dan jagan lah memecah belah kedaulatan negara tercinta kita. Semoga indonesia kembali damai dan sejahtera amin🤲,2025-05-31T03:35:54Z,0
user_14266,"Sudah banyak saksi yang menunjukan ijasah asli, tetapi Roy Suryo cs tetap ngak mengakui keasliannya, apa tijuannya ?, mungkin mau bikin onar dan kekacauan. Semoga Pak Jokowi selalu diberi kesabaran..",2025-05-31T03:30:20Z,0
user_41365,"Ternyata barisan sakit hati, sejak 2011 masih menyimpan kebusukan yg tersimpan dalam dada...",2025-05-31T03:18:32Z,0
user_16003,"GORENG TERUS 😳
Ada kemungkinan yang paling masuk akal, J pasang badan agar G tidak terusik.
CANTIK NIAN PERMAINANNYA, sampai tahun 2029 kah???",2025-05-31T03:17:46Z,0
user_17200,Media pun ikut2tan komentari ijazah  hos kaya hakim saja berita yg belum pasti kbenaran nya,2025-05-31T02:53:09Z,0
user_12599,Rakyat udah banyak yg ga percaya,2025-05-31T01:51:46Z,0
user_32154,Asli tapi satu potonya pake kaca mata dua potonya ga keceplok setempel itu yg diragukan wiwok detok not onli of detok makanya anak emas ugm ok,2025-05-30T23:54:24Z,0
user_17749,Gaada kerjaan ngurusin ijasah orang.Roy suryo cs  pada stres pengen makan gratis dan hotel gratis dari negara😂,2025-05-30T23:42:00Z,0
user_36079,Coba suruh sumpah di bawah kitab suci....,2025-05-30T23:01:22Z,0
